tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1212,23:15.0,43:27.3,368,Carmine St & 6 Ave,40.73038599,-74.00214988,530,11 Ave & W 59 St,40.77149671,-73.99046034,37334,Customer,1970,0
3927,38:31.9,43:59.9,530,11 Ave & W 59 St,40.77149671,-73.99046034,530,11 Ave & W 59 St,40.77149671,-73.99046034,37334,Customer,1970,0
919,07:34.6,22:54.2,530,11 Ave & W 59 St,40.77149671,-73.99046034,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,37334,Customer,1970,0
171,44:47.9,47:39.4,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,37334,Customer,1970,0
528,33:59.8,42:48.2,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,478,11 Ave & W 41 St,40.76030096,-73.99884222,37334,Customer,1970,0
171,24:26.5,27:17.8,478,11 Ave & W 41 St,40.76030096,-73.99884222,525,W 34 St & 11 Ave,40.75594159,-74.0021163,37334,Customer,1970,0
248,57:12.5,01:21.3,525,W 34 St & 11 Ave,40.75594159,-74.0021163,3255,8 Ave & W 31 St,40.75058535,-73.99468482,37334,Customer,1970,0
609,10:10.8,20:20.1,3255,8 Ave & W 31 St,40.75058535,-73.99468482,4120,E 39 St & Lexington Ave,40.74949855,-73.97729203,37334,Customer,1970,0
1316,38:07.4,00:04.3,4120,E 39 St & Lexington Ave,40.74949855,-73.97729203,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,37334,Customer,1970,0
421,48:29.7,55:31.1,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,72,W 52 St & 11 Ave,40.76727216,-73.99392888,48079,Customer,1970,0
503,59:52.4,08:16.1,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,3705,Thompson St & Bleecker St,40.72840059,-73.99968781,37334,Subscriber,1999,1
501,48:30.0,56:51.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,533,Broadway & W 38 St,40.75299641,-73.98721619,48079,Customer,1970,0
994,18:08.2,34:42.9,533,Broadway & W 38 St,40.75299641,-73.98721619,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,48079,Customer,1970,0
872,17:24.8,31:57.2,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,312,Allen St & Stanton St,40.722055,-73.989111,48079,Customer,1970,0
899,35:30.9,50:30.6,3705,Thompson St & Bleecker St,40.72840059,-73.99968781,3705,Thompson St & Bleecker St,40.72840059,-73.99968781,37334,Customer,1970,0
536,18:06.6,27:03.6,312,Allen St & Stanton St,40.722055,-73.989111,3740,W Broadway & W Houston St,40.726378,-74.000472,48079,Customer,1970,0
396,30:09.2,36:46.1,3740,W Broadway & W Houston St,40.726378,-74.000472,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,48079,Customer,1970,0
1641,50:57.7,18:19.5,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,48079,Customer,1970,0
1151,20:57.9,40:09.8,3705,Thompson St & Bleecker St,40.72840059,-73.99968781,504,1 Ave & E 16 St,40.73221853,-73.98165557,37334,Customer,1970,0
767,10:43.4,23:31.0,504,1 Ave & E 16 St,40.73221853,-73.98165557,501,FDR Drive & E 35 St,40.744219,-73.97121214,37334,Customer,1970,0
298,34:16.6,39:14.6,501,FDR Drive & E 35 St,40.744219,-73.97121214,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,37334,Customer,1970,0
363,51:08.5,57:11.9,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,37334,Customer,1970,0
541,13:07.0,22:08.6,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,3690,Park Pl & Church St,40.71334184,-74.00935516,37334,Customer,1970,0
327,20:58.3,26:25.9,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,3293,W 92 St & Broadway,40.7921,-73.9739,48079,Customer,1970,0
977,37:50.3,54:07.8,3293,W 92 St & Broadway,40.7921,-73.9739,422,W 59 St & 10 Ave,40.770513,-73.988038,48079,Customer,1970,0
245,18:52.2,22:57.9,3690,Park Pl & Church St,40.71334184,-74.00935516,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,37334,Customer,1970,0
857,10:54.5,25:12.2,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3705,Thompson St & Bleecker St,40.72840059,-73.99968781,37334,Customer,1970,0
262,13:48.2,18:10.6,3705,Thompson St & Bleecker St,40.72840059,-73.99968781,303,Mercer St & Spring St,40.72362738,-73.99949601,37334,Customer,1970,0
1263,47:52.6,08:56.1,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,301,E 2 St & Avenue B,40.72217444,-73.98368779,52272,Customer,1970,0
448,50:03.3,57:32.2,301,E 2 St & Avenue B,40.72217444,-73.98368779,340,Madison St & Clinton St,40.71269042,-73.98776323,52272,Customer,1970,0
2058,53:37.5,27:55.8,340,Madison St & Clinton St,40.71269042,-73.98776323,340,Madison St & Clinton St,40.71269042,-73.98776323,52272,Customer,1970,0
1388,44:21.2,07:30.1,340,Madison St & Clinton St,40.71269042,-73.98776323,340,Madison St & Clinton St,40.71269042,-73.98776323,52272,Customer,1970,0
1962,17:36.8,50:19.6,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,2012,E 27 St & 1 Ave,40.739445,-73.976806,35649,Customer,1970,0
777,36:18.7,49:16.4,340,Madison St & Clinton St,40.71269042,-73.98776323,340,Madison St & Clinton St,40.71269042,-73.98776323,52272,Customer,1970,0
211,01:16.6,04:47.9,340,Madison St & Clinton St,40.71269042,-73.98776323,307,Canal St & Rutgers St,40.71427487,-73.98990025,52272,Customer,1970,0
400,02:29.4,09:09.9,2012,E 27 St & 1 Ave,40.739445,-73.976806,3641,Broadway & W 25 St,40.74286877,-73.98918629,35649,Customer,1970,0
136,41:28.9,43:45.5,307,Canal St & Rutgers St,40.71427487,-73.98990025,412,Forsyth St & Canal St,40.7158155,-73.99422366,52272,Customer,1970,0
793,49:55.5,03:08.5,3641,Broadway & W 25 St,40.74286877,-73.98918629,3134,3 Ave & E 62 St,40.76312584,-73.96526895,35649,Customer,1970,0
152,50:39.7,53:12.3,412,Forsyth St & Canal St,40.7158155,-73.99422366,307,Canal St & Rutgers St,40.71427487,-73.98990025,52272,Customer,1970,0
353,47:50.1,53:43.2,3134,3 Ave & E 62 St,40.76312584,-73.96526895,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,35649,Customer,1970,0
669,00:56.0,12:05.8,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,4279,E 54 St & 1 Ave,40.756265,-73.964179,35649,Customer,1970,0
131,30:22.6,32:34.4,4279,E 54 St & 1 Ave,40.756265,-73.964179,385,E 55 St & 2 Ave,40.75797322,-73.96603308,35649,Customer,1970,0
791,35:04.5,48:16.1,385,E 55 St & 2 Ave,40.75797322,-73.96603308,403,E 2 St & 2 Ave,40.72502876,-73.99069656,35649,Customer,1970,0
563,40:15.2,49:39.0,307,Canal St & Rutgers St,40.71427487,-73.98990025,3674,Jay St & York St,40.70140317,-73.9867267,52272,Customer,1970,0
675,54:47.9,06:03.5,3674,Jay St & York St,40.70140317,-73.9867267,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,52272,Customer,1970,0
167,02:14.0,05:01.2,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3737,Stanton St & Norfolk St,40.720747,-73.986274,35649,Customer,1970,0
548,06:08.0,15:16.8,3737,Stanton St & Norfolk St,40.720747,-73.986274,368,Carmine St & 6 Ave,40.73038599,-74.00214988,35649,Customer,1970,0
849,07:16.5,21:26.0,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,144,Nassau St & Navy St,40.69839895,-73.98068914,52272,Customer,1970,0
1196,56:17.0,16:13.8,144,Nassau St & Navy St,40.69839895,-73.98068914,3766,Sharon St & Olive St,40.715353,-73.93856,52272,Customer,1970,0
939,06:33.0,22:12.7,3766,Sharon St & Olive St,40.715353,-73.93856,3766,Sharon St & Olive St,40.715353,-73.93856,52272,Customer,1970,0
195,55:24.1,58:39.8,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3708,W 13 St & 5 Ave,40.735445,-73.99431,35649,Customer,1970,0
700,34:30.5,46:11.4,3708,W 13 St & 5 Ave,40.735445,-73.99431,3906,West St & Liberty St,40.711444,-74.014847,35649,Customer,1970,0
394,10:29.8,17:04.1,3766,Sharon St & Olive St,40.715353,-73.93856,3759,Irving Ave & Jefferson St,40.70538,-73.92535,52272,Customer,1994,1
731,10:46.0,22:57.7,3906,West St & Liberty St,40.711444,-74.014847,368,Carmine St & 6 Ave,40.73038599,-74.00214988,35649,Customer,1970,0
329,27:17.7,32:46.8,368,Carmine St & 6 Ave,40.73038599,-74.00214988,346,Bank St & Hudson St,40.73652889,-74.00618026,35649,Customer,1970,0
503,21:29.8,29:52.8,346,Bank St & Hudson St,40.73652889,-74.00618026,435,W 21 St & 6 Ave,40.74173969,-73.99415556,35649,Subscriber,1961,1
235,47:51.1,51:46.5,435,W 21 St & 6 Ave,40.74173969,-73.99415556,496,E 16 St & 5 Ave,40.73726186,-73.99238967,35649,Customer,1970,0
1156,06:19.5,25:35.7,496,E 16 St & 5 Ave,40.73726186,-73.99238967,325,E 19 St & 3 Ave,40.73624527,-73.98473765,35649,Customer,1970,0
624,01:39.7,12:04.0,325,E 19 St & 3 Ave,40.73624527,-73.98473765,346,Bank St & Hudson St,40.73652889,-74.00618026,35649,Customer,1970,0
954,48:05.1,03:59.3,3759,Irving Ave & Jefferson St,40.70538,-73.92535,3827,Halsey St & Broadway,40.68565,-73.91564,52272,Customer,1970,0
661,28:03.4,39:05.1,3827,Halsey St & Broadway,40.68565,-73.91564,3758,George St & Wilson Ave,40.702997,-73.92997,52272,Customer,1970,0
374,39:01.5,45:15.5,3758,George St & Wilson Ave,40.702997,-73.92997,3890,Grove St & Broadway,40.69047,-73.923511,52272,Customer,1970,0
1479,10:55.5,35:34.7,3890,Grove St & Broadway,40.69047,-73.923511,3085,Roebling St & N 4 St,40.71469,-73.95739,52272,Customer,1970,0
957,23:54.0,39:51.4,346,Bank St & Hudson St,40.73652889,-74.00618026,497,E 17 St & Broadway,40.73704984,-73.99009296,35649,Customer,1970,0
1868,36:20.7,07:29.4,3085,Roebling St & N 4 St,40.71469,-73.95739,3661,Montgomery St & Franklin Ave,40.66643931,-73.96055639,52272,Customer,1970,0
1438,19:11.4,43:09.4,3661,Montgomery St & Franklin Ave,40.66643931,-73.96055639,143,Clinton St & Joralemon St,40.69239502,-73.99337909,52272,Customer,1970,0
1122,49:27.7,08:10.4,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3384,Smith St & 3 St,40.6787242,-73.99599099,52272,Customer,1970,0
572,34:31.5,44:04.3,3384,Smith St & 3 St,40.6787242,-73.99599099,3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,52272,Customer,1970,0
2842,53:08.4,40:31.3,497,E 17 St & Broadway,40.73704984,-73.99009296,305,E 58 St & 3 Ave,40.76095756,-73.96724467,35649,Customer,1970,0
1386,54:33.7,17:40.6,3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,328,Watts St & Greenwich St,40.72405549,-74.00965965,52272,Customer,1970,0
248,02:37.7,06:45.9,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3815,E 51 St & 2 Ave,40.755293,-73.967641,35649,Subscriber,1991,1
649,13:15.8,24:05.7,328,Watts St & Greenwich St,40.72405549,-74.00965965,319,Fulton St & Broadway,40.711066,-74.009447,52272,Customer,1970,0
1179,26:22.4,46:01.5,3815,E 51 St & 2 Ave,40.755293,-73.967641,3815,E 51 St & 2 Ave,40.755293,-73.967641,35649,Subscriber,1991,1
966,54:21.4,10:27.8,3815,E 51 St & 2 Ave,40.755293,-73.967641,3145,E 84 St & Park Ave,40.77862688,-73.95772073,35649,Customer,1970,0
1524,40:59.7,06:24.7,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3366,West End Ave & W 107 St,40.8021174,-73.96818053,35649,Customer,1970,0
953,13:10.1,29:03.4,3366,West End Ave & W 107 St,40.8021174,-73.96818053,4055,W 165 St & Fort Washington Ave,40.84004,-73.942939,35649,Customer,1970,0
338,01:47.0,07:25.2,319,Fulton St & Broadway,40.711066,-74.009447,146,Hudson St & Reade St,40.71625008,-74.0091059,52272,Customer,1970,0
250,47:36.5,51:46.8,146,Hudson St & Reade St,40.71625008,-74.0091059,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,52272,Customer,1970,0
764,02:28.7,15:12.9,4055,W 165 St & Fort Washington Ave,40.84004,-73.942939,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,35649,Customer,1970,0
686,04:43.7,16:10.1,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,383,Greenwich Ave & Charles St,40.735238,-74.000271,52272,Customer,1970,0
582,30:45.3,40:28.2,383,Greenwich Ave & Charles St,40.735238,-74.000271,486,Broadway & W 29 St,40.7462009,-73.98855723,52272,Customer,1970,0
821,52:16.3,05:58.0,486,Broadway & W 29 St,40.7462009,-73.98855723,4339,"Forsyth St	& Grand St",40.71779818,-73.99316132,52272,Customer,1970,0
294,01:29.2,06:23.6,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,3552,W 113 St & Broadway,40.805973,-73.964928,35649,Customer,1970,0
339,23:25.0,29:04.3,3552,W 113 St & Broadway,40.805973,-73.964928,3314,W 95 St & Broadway,40.7937704,-73.971888,35649,Customer,1970,0
555,40:33.5,49:48.6,4339,"Forsyth St	& Grand St",40.71779818,-73.99316132,349,Rivington St & Ridge St,40.71850211,-73.98329859,52272,Customer,1970,0
309,02:29.6,07:39.4,349,Rivington St & Ridge St,40.71850211,-73.98329859,291,Madison St & Montgomery St,40.713126,-73.984844,52272,Customer,1970,0
351,16:26.4,22:17.4,3314,W 95 St & Broadway,40.7937704,-73.971888,3552,W 113 St & Broadway,40.805973,-73.964928,35649,Customer,1970,0
768,22:58.6,35:47.0,3552,W 113 St & Broadway,40.805973,-73.964928,3287,W 87 St & West End Ave,40.789622,-73.97757,35649,Customer,1970,0
3380,34:43.4,31:04.3,3287,W 87 St & West End Ave,40.789622,-73.97757,3552,W 113 St & Broadway,40.805973,-73.964928,35649,Customer,1970,0
655,40:04.6,50:59.7,291,Madison St & Montgomery St,40.713126,-73.984844,278,Concord St & Bridge St,40.69766564,-73.98476437,52272,Customer,1970,0
907,02:48.9,17:56.1,278,Concord St & Bridge St,40.69766564,-73.98476437,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,52272,Customer,1970,0
1432,53:34.5,17:26.8,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,390,Duffield St & Willoughby St,40.69221589,-73.9842844,52272,Customer,1970,0
449,24:21.8,31:51.3,390,Duffield St & Willoughby St,40.69221589,-73.9842844,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,52272,Customer,1970,0
1276,56:54.7,18:11.1,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,52272,Subscriber,1974,1
515,33:29.7,42:05.0,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,52272,Customer,1970,0
647,06:53.5,17:41.3,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,52272,Customer,1970,0
887,35:05.3,49:53.1,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,52272,Customer,1970,0
683,57:14.7,08:38.0,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,52272,Customer,1970,0
682,03:14.2,14:36.5,3552,W 113 St & Broadway,40.805973,-73.964928,4034,Hamilton Pl & W 138 St,40.821728,-73.952761,35649,Customer,1970,0
368,35:22.4,41:30.9,4034,Hamilton Pl & W 138 St,40.821728,-73.952761,3540,Morningside Ave & W 123 St,40.81,-73.9551508,35649,Customer,1970,0
884,44:38.6,59:22.9,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,3067,Broadway & Whipple St,40.7016657,-73.9437303,52272,Customer,1970,0
633,45:54.8,56:28.0,3540,Morningside Ave & W 123 St,40.81,-73.9551508,3307,West End Ave & W 94 St,40.7941654,-73.974124,35649,Customer,1970,0
2496,11:51.6,53:27.9,3307,West End Ave & W 94 St,40.7941654,-73.974124,3725,2 Ave & E 72 St,40.76876203,-73.95840794,35649,Customer,1970,0
243,53:56.0,57:59.1,3725,2 Ave & E 72 St,40.76876203,-73.95840794,305,E 58 St & 3 Ave,40.76095756,-73.96724467,35649,Customer,1970,0
2096,06:28.9,41:25.0,305,E 58 St & 3 Ave,40.76095756,-73.96724467,450,W 49 St & 8 Ave,40.76227205,-73.98788205,35649,Customer,1970,0
158,42:07.3,44:46.1,450,W 49 St & 8 Ave,40.76227205,-73.98788205,480,W 53 St & 10 Ave,40.76669671,-73.99061728,35649,Customer,1970,0
1388,44:08.3,07:16.5,3067,Broadway & Whipple St,40.7016657,-73.9437303,3067,Broadway & Whipple St,40.7016657,-73.9437303,52272,Customer,1970,0
3563,48:53.0,48:16.7,480,W 53 St & 10 Ave,40.76669671,-73.99061728,505,6 Ave & W 33 St,40.74901271,-73.98848395,35649,Customer,1970,0
474,16:27.7,24:22.7,3067,Broadway & Whipple St,40.7016657,-73.9437303,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,52272,Customer,1970,0
452,48:50.5,56:23.3,505,6 Ave & W 33 St,40.74901271,-73.98848395,536,1 Ave & E 30 St,40.74144387,-73.97536082,35649,Customer,1970,0
988,12:13.7,28:42.2,536,1 Ave & E 30 St,40.74144387,-73.97536082,513,W 56 St & 10 Ave,40.768254,-73.988639,35649,Customer,1970,0
991,39:29.5,56:00.7,513,W 56 St & 10 Ave,40.768254,-73.988639,546,E 30 St & Park Ave S,40.74444921,-73.98303529,35649,Subscriber,1992,1
395,34:51.2,41:26.6,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,52272,Customer,1970,0
659,42:13.6,53:13.5,546,E 30 St & Park Ave S,40.74444921,-73.98303529,439,E 4 St & 2 Ave,40.7262807,-73.98978041,35649,Customer,1970,0
312,44:19.1,49:31.3,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,390,Duffield St & Willoughby St,40.69221589,-73.9842844,52272,Customer,1970,0
911,54:58.1,10:09.7,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3082,Hope St & Union Ave,40.71167351,-73.95141312,35649,Customer,1970,0
315,14:48.3,20:03.8,390,Duffield St & Willoughby St,40.69221589,-73.9842844,391,Clark St & Henry St,40.69760127,-73.99344559,52272,Customer,1970,0
259,13:36.7,17:56.2,391,Clark St & Henry St,40.69760127,-73.99344559,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,52272,Customer,1970,0
1166,57:47.4,17:13.8,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,2012,E 27 St & 1 Ave,40.739445,-73.976806,52272,Customer,1970,0
1019,36:23.8,53:23.5,2012,E 27 St & 1 Ave,40.739445,-73.976806,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,52272,Customer,1970,0
1103,00:44.3,19:08.0,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,422,W 59 St & 10 Ave,40.770513,-73.988038,52272,Customer,1970,0
635,34:23.9,44:59.6,422,W 59 St & 10 Ave,40.770513,-73.988038,3141,1 Ave & E 68 St,40.76500525,-73.95818491,52272,Customer,1970,0
963,00:13.0,16:16.2,3082,Hope St & Union Ave,40.71167351,-73.95141312,3232,Bond St & Fulton St,40.68962189,-73.98304269,35649,Customer,1970,0
760,27:46.2,40:26.3,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,52272,Customer,1970,0
366,48:24.2,54:30.4,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,519,Pershing Square North,40.751873,-73.977706,52272,Customer,1970,0
2141,09:55.6,45:37.4,3232,Bond St & Fulton St,40.68962189,-73.98304269,3467,W Broadway & Spring St,40.72494672,-74.00165856,35649,Customer,1970,0
358,27:34.2,33:32.5,517,Pershing Square South,40.751581,-73.97791,3798,W 40 St & 5 Ave,40.752269,-73.982079,52272,Customer,1970,0
121,39:26.1,41:27.3,3798,W 40 St & 5 Ave,40.752269,-73.982079,526,E 33 St & 5 Ave,40.74765947,-73.98490707,52272,Customer,1970,0
577,42:46.4,52:24.3,526,E 33 St & 5 Ave,40.74765947,-73.98490707,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,52272,Customer,1970,0
1857,07:06.2,38:04.1,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,512,W 29 St & 9 Ave,40.7500727,-73.99839279,52272,Subscriber,1971,1
708,41:55.7,53:44.3,512,W 29 St & 9 Ave,40.7500727,-73.99839279,489,10 Ave & W 28 St,40.75066386,-74.00176802,52272,Customer,1970,0
786,48:00.0,01:07.0,3467,W Broadway & Spring St,40.72494672,-74.00165856,394,E 9 St & Avenue C,40.72521311,-73.97768752,35649,Customer,1970,0
887,11:28.0,26:15.3,394,E 9 St & Avenue C,40.72521311,-73.97768752,305,E 58 St & 3 Ave,40.76095756,-73.96724467,35649,Customer,1970,0
359,50:39.5,56:38.7,489,10 Ave & W 28 St,40.75066386,-74.00176802,526,E 33 St & 5 Ave,40.74765947,-73.98490707,52272,Customer,1970,0
813,51:31.4,05:04.8,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3641,Broadway & W 25 St,40.74286877,-73.98918629,35649,Customer,1970,0
570,19:36.1,29:06.6,3641,Broadway & W 25 St,40.74286877,-73.98918629,510,W 51 St & 6 Ave,40.7606597,-73.98042047,35649,Customer,1970,0
1048,41:57.2,59:25.8,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3160,Central Park West & W 76 St,40.77896784,-73.97374737,52272,Customer,1970,0
624,02:30.6,12:54.7,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3457,E 58 St & Madison Ave,40.76302594,-73.97209525,52272,Customer,1970,0
289,03:06.5,07:55.9,510,W 51 St & 6 Ave,40.7606597,-73.98042047,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,35649,Customer,1970,0
877,17:43.4,32:21.2,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,3284,E 88 St & Park Ave,40.7814107,-73.95595908,35649,Customer,1970,0
392,27:25.7,33:58.5,3457,E 58 St & Madison Ave,40.76302594,-73.97209525,513,W 56 St & 10 Ave,40.768254,-73.988639,52272,Customer,1970,0
208,40:13.7,43:42.1,513,W 56 St & 10 Ave,40.768254,-73.988639,508,W 46 St & 11 Ave,40.76341379,-73.99667444,52272,Customer,1970,0
281,57:39.3,02:20.5,508,W 46 St & 11 Ave,40.76341379,-73.99667444,500,Broadway & W 51 St,40.76228826,-73.98336183,52272,Subscriber,1986,1
479,17:56.2,25:56.0,3284,E 88 St & Park Ave,40.7814107,-73.95595908,3151,E 81 St & York Ave,40.7728384,-73.94989233,35649,Customer,1970,0
321,29:56.8,35:18.1,500,Broadway & W 51 St,40.76228826,-73.98336183,3785,W 42 St & 6 Ave,40.75492,-73.98455,52272,Customer,1970,0
220,44:23.1,48:03.5,3785,W 42 St & 6 Ave,40.75492,-73.98455,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,52272,Customer,1970,0
2315,51:18.9,29:54.7,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,52272,Customer,1970,0
2501,59:36.8,41:17.8,3151,E 81 St & York Ave,40.7728384,-73.94989233,3378,E 76 St & Park Ave,40.773763,-73.96222088,35649,Customer,1970,0
807,47:44.8,01:12.0,3378,E 76 St & Park Ave,40.773763,-73.96222088,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,35649,Customer,1970,0
539,04:26.7,13:26.6,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,35649,Customer,1970,0
2467,19:32.9,00:40.5,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3781,Greene Av & Myrtle Av,40.698568,-73.918877,35649,Customer,1970,0
616,26:02.8,36:19.5,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,52272,Customer,1970,0
569,39:29.6,48:58.7,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,3905,4 Ave & E 12 St,40.732647,-73.99011,52272,Customer,1970,0
1356,01:40.7,24:17.3,3905,4 Ave & E 12 St,40.732647,-73.99011,3080,S 4 St & Rodney St,40.70934,-73.95608,52272,Customer,1970,0
288,58:55.1,03:44.1,3080,S 4 St & Rodney St,40.70934,-73.95608,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,52272,Customer,1970,0
1353,19:40.8,42:14.1,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,3674,Jay St & York St,40.70140317,-73.9867267,52272,Subscriber,1985,2
323,52:31.3,57:54.6,3674,Jay St & York St,40.70140317,-73.9867267,3440,Fulton St & Adams St,40.69241829,-73.98949474,52272,Customer,1970,0
238,45:04.2,49:02.5,3440,Fulton St & Adams St,40.69241829,-73.98949474,391,Clark St & Henry St,40.69760127,-73.99344559,52272,Customer,1970,0
161,50:06.5,52:47.6,391,Clark St & Henry St,40.69760127,-73.99344559,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,52272,Customer,1970,0
119,46:57.9,48:57.3,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,406,Hicks St & Montague St,40.69512845,-73.99595065,52272,Customer,1970,0
